5.70130929889,7.15779506874
5.48858200542,7.12705664486
5.68199056135,6.58979745355
5.41662667124,7.17757089404
5.07785183673,7.46271255808
4.98106069855,7.4881928706
5.53175859693,7.52920132695
5.41032859226,6.71648598328
5.42477697048,7.03712073323
5.31273163419,7.23602344271
5.83706536185,6.7200269974
5.41259305102,7.05126437061
5.36556426646,6.6951405368
5.70927912826,7.02773752653
5.3778169088,6.96610549883
5.30054380151,6.84037663721
5.30654443245,7.28991606702
5.69687986723,7.08879253921
5.34381024897,6.82340924627
5.54058321884,7.19077749871
5.41910536485,6.73792120383
5.59267384977,7.36964568732
5.56193271876,7.67639211217
5.27338493844,7.05050236708
5.75496601631,7.21233274631
5.34754985053,6.91594278006
5.83518576443,7.2865194894
5.24988853745,7.22321612479
6.03244352383,7.2487318693
5.6774031672,6.9638383257
5.3445141241,7.04027227491
5.5220326109,7.31107035541
5.41573996105,7.17542687395
5.43619351288,6.41499006366
5.42606103309,6.85956328012
5.70130181197,7.27999069203
5.70021023569,7.18465182437
5.90399933142,7.22658229599
5.33730029022,7.09034830007
5.54509354475,6.76561912399
5.28306480909,6.90173173539
5.57805488555,7.16382713482
5.24961718914,7.01911327108
5.91207783806,6.93234686468
4.80960083319,7.10189420798
5.33630242216,7.14751458973
5.1505185235,7.26638667799
5.48688021144,6.88300652552
5.41571644572,6.80746474932
5.29865265333,6.93486290959
5.5594931848,7.11565330679
5.44485902966,6.85861036179
5.32682123003,7.45611505299
5.65159132248,7.21213756542
5.31703792545,7.15656938741
5.66025427388,6.78278935981
5.35710705308,7.58558469037
5.13056593018,6.68475938306
5.60276252702,6.8269778927
5.56093353592,6.93063591493
5.47768859105,6.86409682067
5.56633443859,7.02934342566
5.46195577756,7.30358785311
5.36358702665,6.84556967519
5.22225647855,7.05987943416
5.89905175554,7.25197607166
5.68360082024,6.87983789883
5.40516424048,7.02747472465
5.29428464369,7.17527397099
5.84720019925,7.50026795184
6.15653121305,7.32863082923
5.27706249082,7.37044772136
5.54933948085,7.20847545095
5.40151564141,7.20574757322
5.68764820284,7.29247293369
5.6416640844,6.68813282018
5.3972424927,7.13117225923
5.35041073016,6.98455055037
5.43547661185,7.06170642077
5.10661755937,6.98024783148
5.70457117211,7.34440470183
5.65953359682,6.73639788292
5.54148489896,7.33124919855
5.43154069868,7.04017229582
5.29650484086,7.23911185621
5.26419841991,7.17911776538
